date,stablecoin,price,peg_value,market_cap,volume,jurisdiction,reserve_type,compliance_status,peg_currency,btc_volatility,eth_volatility,usd_short_rate,dxy,vix,volume_source
2023-11-24,EURC,1.0900000018647942,1.0906314849853516,52606342.0,,EU,fiat_reserve,regulated,EUR,0.02736586761233537,0.03237464151291915,0.05252999782562256,103.4000015258789,12.460000038146973,missing
2023-11-25,EURC,1.0889999851948822,1.0906314849853516,52224508.0,,EU,fiat_reserve,regulated,EUR,0.027309746665252484,0.03235303462518558,0.05252999782562256,103.4000015258789,12.460000038146973,missing
2023-11-26,EURC,1.0889999851948822,1.0906314849853516,52224508.0,,EU,fiat_reserve,regulated,EUR,0.02657469046635962,0.032141001007986184,0.05252999782562256,103.4000015258789,12.460000038146973,missing
2023-11-27,EURC,1.0929999849967498,1.0940439701080322,51869827.0,,EU,fiat_reserve,regulated,EUR,0.026672032600094778,0.033128179735637475,0.05257999897003174,103.19999694824219,12.6899995803833,missing
2023-11-28,EURC,1.0949999948344027,1.0958423614501953,51934942.0,,EU,fiat_reserve,regulated,EUR,0.018674028298967565,0.027203147526521906,0.05260000228881836,102.75,12.6899995803833,missing
2023-11-29,EURC,1.0939999999578076,1.100594401359558,51857660.0,,EU,fiat_reserve,regulated,EUR,0.008943521180240728,0.010493055488291823,0.05239999771118164,102.7699966430664,12.979999542236328,missing
2023-11-30,EURC,1.0959999937690212,1.0973695516586304,52065015.0,,EU,fiat_reserve,regulated,EUR,0.008947304553928186,0.01169042458860044,0.052379999160766605,103.5,12.920000076293945,missing
2023-12-01,EURC,1.089999991666295,1.0892059803009033,52317667.0,,EU,fiat_reserve,regulated,EUR,0.012517732953148451,0.01304163448955285,0.052150001525878904,103.2699966430664,12.630000114440918,missing
2023-12-02,EURC,1.090000002711302,1.0892059803009033,52262713.0,,EU,fiat_reserve,regulated,EUR,0.013946484396255543,0.019210141030471358,0.052150001525878904,103.2699966430664,12.630000114440918,missing
2023-12-03,EURC,1.0909999934842494,1.0892059803009033,52408850.0,,EU,fiat_reserve,regulated,EUR,0.012434509537871152,0.017993180025149828,0.052150001525878904,103.2699966430664,12.630000114440918,missing
2023-12-04,EURC,1.0859999979599246,1.088814616203308,52168663.0,,EU,fiat_reserve,regulated,EUR,0.017809877967624857,0.014189699674397205,0.052230000495910645,103.63999938964844,13.079999923706055,missing
2023-12-05,EURC,1.0799999882725293,1.0837758779525757,51571222.0,,EU,fiat_reserve,regulated,EUR,0.02159555212461769,0.014355930585444716,0.05243000030517578,104.05000305175781,12.850000381469727,missing
2023-12-06,EURC,1.0799999791152597,1.0793657302856445,51712397.0,,EU,fiat_reserve,regulated,EUR,0.02314940278271237,0.020053578305924098,0.05243000030517578,104.1500015258789,12.970000267028809,missing
2023-12-07,EURC,1.0790000072106118,1.076669692993164,51476354.0,,EU,fiat_reserve,regulated,EUR,0.02441726824419613,0.025592240297797695,0.052329998016357425,103.54000091552734,13.0600004196167,missing
2023-12-08,EURC,1.0799999958091806,1.079214334487915,51541234.0,,EU,fiat_reserve,regulated,EUR,0.024289397068106046,0.026680394147750003,0.052329998016357425,104.01000213623047,12.350000381469727,missing
2023-12-09,EURC,1.0780000006671357,1.079214334487915,51707624.0,,EU,fiat_reserve,regulated,EUR,0.026668037216037804,0.026570557543190522,0.052329998016357425,104.01000213623047,12.350000381469727,missing
2023-12-10,EURC,1.0789999953300504,1.079214334487915,51755590.0,,EU,fiat_reserve,regulated,EUR,0.027181362469730786,0.026673976087032075,0.052329998016357425,104.01000213623047,12.350000381469727,missing
2023-12-11,EURC,1.0769999967600776,1.0765769481658936,51191966.0,,EU,fiat_reserve,regulated,EUR,0.03292108253659209,0.0352581185354181,0.052329998016357425,104.0999984741211,12.630000114440918,missing
2023-12-12,EURC,1.0819999938533311,1.076658010482788,51400849.0,,EU,fiat_reserve,regulated,EUR,0.02432122555412823,0.0338040945273128,0.05248000144958496,103.87000274658203,12.069999694824219,missing
2023-12-13,EURC,1.0779999904052577,1.0798670053482056,50783646.0,,EU,fiat_reserve,regulated,EUR,0.02933226752520362,0.0341328725545882,0.052230000495910645,102.87000274658203,12.1899995803833,missing
2023-12-14,EURC,1.0849999946165736,1.0886130332946777,51393849.0,,EU,fiat_reserve,regulated,EUR,0.029166883844951967,0.027153835544632847,0.052150001525878904,101.95999908447266,12.479999542236328,missing
2023-12-15,EURC,1.0970000103260595,1.0993602275848389,51312023.0,,EU,fiat_reserve,regulated,EUR,0.028864795692386466,0.030937790767610825,0.052249999046325685,102.55000305175781,12.279999732971191,missing
2023-12-16,EURC,1.0899999938073066,1.0993602275848389,51044025.0,,EU,fiat_reserve,regulated,EUR,0.029313437645574272,0.03125568196613745,0.052249999046325685,102.55000305175781,12.279999732971191,missing
2023-12-17,EURC,1.088999992051443,1.0993602275848389,50007190.0,,EU,fiat_reserve,regulated,EUR,0.029762938263915052,0.030899458472353987,0.052249999046325685,102.55000305175781,12.279999732971191,missing
2023-12-18,EURC,1.0940000045701566,1.0895264148712158,50269612.0,,EU,fiat_reserve,regulated,EUR,0.022837795092917522,0.024059342549947627,0.052249999046325685,102.51000213623047,12.5600004196167,missing
2023-12-19,EURC,1.0939999968053078,1.092382788658142,50681565.0,,EU,fiat_reserve,regulated,EUR,0.02337677394239223,0.02474714276504681,0.052379999160766605,102.16999816894531,12.529999732971191,missing
2023-12-20,EURC,1.097999998268022,1.0981045961380005,50716576.0,,EU,fiat_reserve,regulated,EUR,0.02291827335477476,0.02240688329608299,0.052300000190734865,102.41000366210938,13.670000076293945,missing
2023-12-21,EURC,1.095999989135173,1.0945708751678467,50034483.0,,EU,fiat_reserve,regulated,EUR,0.022934024371536743,0.020936029375812484,0.052100000381469724,101.83999633789062,13.649999618530273,missing
2023-12-22,EURC,1.0999999802971967,1.100618600845337,50246656.0,,EU,fiat_reserve,regulated,EUR,0.019287415416788845,0.019111835066184146,0.052080001831054684,101.69999694824219,13.029999732971191,missing
2023-12-23,EURC,1.0999999803361338,1.100618600845337,50346151.0,,EU,fiat_reserve,regulated,EUR,0.019891261396882385,0.019876540968920303,0.052080001831054684,101.69999694824219,13.029999732971191,missing
2023-12-24,EURC,1.099999995581841,1.100618600845337,49794494.0,,EU,fiat_reserve,regulated,EUR,0.019027340479019956,0.020764640788323862,0.052080001831054684,101.69999694824219,13.029999732971191,missing
2023-12-25,EURC,1.0980000026936259,1.102657437324524,49730738.0,,EU,fiat_reserve,regulated,EUR,0.01628022821119316,0.020656752554662716,0.052080001831054684,101.69999694824219,13.029999732971191,missing
2023-12-26,EURC,1.0980000026936259,1.1020255088806152,49730738.0,,EU,fiat_reserve,regulated,EUR,0.019249255612868447,0.020711391028794164,0.05203000068664551,101.47000122070312,12.989999771118164,missing
2023-12-27,EURC,1.100000011041241,1.1043012142181396,49813242.0,,EU,fiat_reserve,regulated,EUR,0.01648282937418525,0.03155379989861009,0.052350001335144045,100.98999786376953,12.430000305175781,missing
2023-12-28,EURC,1.0999999955000717,1.110864281654358,48889667.0,,EU,fiat_reserve,regulated,EUR,0.0175588204573223,0.03270710796340945,0.052179999351501465,101.2300033569336,12.470000267028809,missing
